DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|ILOSC
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|10
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|K|14|2
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|41|3
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|8
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|33|7
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|23
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|39|4
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|65|1
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|61|1
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|56|1
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|54|1
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|38|2
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|63|1
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|45|3
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|10
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|9
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|19
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|3
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|89
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|16|27
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|6
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|35|6
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|9
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|5
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|292
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|15|10
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|48|2
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|43|1
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|37|7
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|17|11
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|14|18
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|32|5
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|52|1
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|13
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|11
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|47|2
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|9
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|34|4
2019-09|28|WOJ. WARMIÑSKO-MAZURSKIE|M|36|7
2019-09|30|WOJ. WIELKOPOLSKIE|K|46|3
2019-09|30|WOJ. WIELKOPOLSKIE|K|49|2
2019-09|30|WOJ. WIELKOPOLSKIE|K|52|5
2019-09|30|WOJ. WIELKOPOLSKIE|K|50|5
2019-09|30|WOJ. WIELKOPOLSKIE|K|32|8
2019-09|30|WOJ. WIELKOPOLSKIE|K|45|3
2019-09|30|WOJ. WIELKOPOLSKIE|K|37|7
2019-09|30|WOJ. WIELKOPOLSKIE|K|66|1
2019-09|30|WOJ. WIELKOPOLSKIE|K|18|917
2019-09|30|WOJ. WIELKOPOLSKIE|K|29|25
2019-09|30|WOJ. WIELKOPOLSKIE|K|48|7
2019-09|30|WOJ. WIELKOPOLSKIE|K|17|4
2019-09|30|WOJ. WIELKOPOLSKIE|K|55|1
2019-09|30|WOJ. WIELKOPOLSKIE|K|47|1
2019-09|30|WOJ. WIELKOPOLSKIE|K|53|2
2019-09|30|WOJ. WIELKOPOLSKIE|K|60|1
2019-09|30|WOJ. WIELKOPOLSKIE|K|23|34
2019-09|30|WOJ. WIELKOPOLSKIE|K|43|7
2019-09|30|WOJ. WIELKOPOLSKIE|K|21|41
2019-09|30|WOJ. WIELKOPOLSKIE|K|22|25
2019-09|30|WOJ. WIELKOPOLSKIE|K|28|20
2019-09|30|WOJ. WIELKOPOLSKIE|K|35|11
2019-09|30|WOJ. WIELKOPOLSKIE|K|57|2
2019-09|30|WOJ. WIELKOPOLSKIE|K|58|1
2019-09|30|WOJ. WIELKOPOLSKIE|K|26|29
2019-09|30|WOJ. WIELKOPOLSKIE|K|27|20
2019-09|30|WOJ. WIELKOPOLSKIE|K|31|13
2019-09|30|WOJ. WIELKOPOLSKIE|K|38|9
2019-09|30|WOJ. WIELKOPOLSKIE|K|42|7
2019-09|30|WOJ. WIELKOPOLSKIE|K|54|6
2019-09|30|WOJ. WIELKOPOLSKIE|K|14|12
2019-09|30|WOJ. WIELKOPOLSKIE|K|36|11
2019-09|30|WOJ. WIELKOPOLSKIE|K|24|26
2019-09|30|WOJ. WIELKOPOLSKIE|K|39|6
2019-09|30|WOJ. WIELKOPOLSKIE|K|30|20
2019-09|30|WOJ. WIELKOPOLSKIE|K|41|5
2019-09|30|WOJ. WIELKOPOLSKIE|K|19|208
2019-09|30|WOJ. WIELKOPOLSKIE|K|16|21
2019-09|30|WOJ. WIELKOPOLSKIE|K|61|1
2019-09|30|WOJ. WIELKOPOLSKIE|K|44|5
2019-09|30|WOJ. WIELKOPOLSKIE|K|20|63
2019-09|30|WOJ. WIELKOPOLSKIE|K|51|1
2019-09|30|WOJ. WIELKOPOLSKIE|K|33|13
2019-09|30|WOJ. WIELKOPOLSKIE|K|40|12
2019-09|30|WOJ. WIELKOPOLSKIE|K|15|19
2019-09|30|WOJ. WIELKOPOLSKIE|K|34|13
2019-09|30|WOJ. WIELKOPOLSKIE|K|56|3
2019-09|30|WOJ. WIELKOPOLSKIE|K|25|27
2019-09|30|WOJ. WIELKOPOLSKIE|M|16|114
2019-09|30|WOJ. WIELKOPOLSKIE|M|23|29
2019-09|30|WOJ. WIELKOPOLSKIE|M|33|12
2019-09|30|WOJ. WIELKOPOLSKIE|M|44|2
2019-09|30|WOJ. WIELKOPOLSKIE|M|39|5
2019-09|30|WOJ. WIELKOPOLSKIE|M|30|10
2019-09|30|WOJ. WIELKOPOLSKIE|M|36|6
2019-09|30|WOJ. WIELKOPOLSKIE|M|37|3
2019-09|30|WOJ. WIELKOPOLSKIE|M|47|1
2019-09|30|WOJ. WIELKOPOLSKIE|M|42|1
2019-09|30|WOJ. WIELKOPOLSKIE|M|63|1
2019-09|30|WOJ. WIELKOPOLSKIE|M|19|172
2019-09|30|WOJ. WIELKOPOLSKIE|M|26|23
2019-09|30|WOJ. WIELKOPOLSKIE|M|43|4
2019-09|30|WOJ. WIELKOPOLSKIE|M|15|66
2019-09|30|WOJ. WIELKOPOLSKIE|M|46|2
2019-09|30|WOJ. WIELKOPOLSKIE|M|18|870
2019-09|30|WOJ. WIELKOPOLSKIE|M|25|17
2019-09|30|WOJ. WIELKOPOLSKIE|M|17|34
2019-09|30|WOJ. WIELKOPOLSKIE|M|14|86
2019-09|30|WOJ. WIELKOPOLSKIE|M|27|18
2019-09|30|WOJ. WIELKOPOLSKIE|M|35|8
2019-09|30|WOJ. WIELKOPOLSKIE|M|34|10
2019-09|30|WOJ. WIELKOPOLSKIE|M|48|2
2019-09|30|WOJ. WIELKOPOLSKIE|M|49|1
2019-09|30|WOJ. WIELKOPOLSKIE|M|55|1
2019-09|30|WOJ. WIELKOPOLSKIE|M|38|5
2019-09|30|WOJ. WIELKOPOLSKIE|M|20|60
2019-09|30|WOJ. WIELKOPOLSKIE|M|28|20
2019-09|30|WOJ. WIELKOPOLSKIE|M|40|4
2019-09|30|WOJ. WIELKOPOLSKIE|M|31|10
2019-09|30|WOJ. WIELKOPOLSKIE|M|21|32
2019-09|30|WOJ. WIELKOPOLSKIE|M|41|3
2019-09|30|WOJ. WIELKOPOLSKIE|M|29|9
2019-09|30|WOJ. WIELKOPOLSKIE|M|24|29
2019-09|30|WOJ. WIELKOPOLSKIE|M|22|28
2019-09|30|WOJ. WIELKOPOLSKIE|M|32|13
2019-09|30|WOJ. WIELKOPOLSKIE|M|45|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|14|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|21|23
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|65|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|24|18
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|45|4
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|47|3
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|58|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|16|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|23|21
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|26|17
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|15|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|41|3
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|46|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|22|15
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|30|10
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|31|11
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|28|10
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|49|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|44|5
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|60|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|52|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|39|5
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|19|103
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|38|6
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|43|4
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|35|7
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|36|6
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|72|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|33|11
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|50|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|54|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|42|10
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|18|210
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|27|20
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|29|15
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|25|17
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|20|35
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|55|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|53|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|63|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|32|9
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|37|11
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|34|8
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|40|4
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|48|4
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|K|57|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|19|84
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|44|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|54|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|34|9
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|35|3
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|22|14
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|45|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|46|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|21|16
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|32|7
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|25|16
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|37|3
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|30|11
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|36|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|38|5
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|40|2
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|48|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|16|10
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|39|3
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|43|4
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|14|14
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|57|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|33|10
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|53|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|24|28
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|26|8
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|69|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|15|7
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|18|270
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|23|16
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|31|9
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|47|3
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|42|3
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|41|1
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|27|11
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|20|32
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|29|14
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|28|14
2019-09|32|WOJ. ZACHODNIOPOMORSKIE|M|17|4
