DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|LICZBA
2019-11|14|WOJ. MAZOWIECKIE|K|23|51
2019-11|14|WOJ. MAZOWIECKIE|K|16|6
2019-11|14|WOJ. MAZOWIECKIE|K|52|2
2019-11|14|WOJ. MAZOWIECKIE|K|43|7
2019-11|14|WOJ. MAZOWIECKIE|K|57|2
2019-11|14|WOJ. MAZOWIECKIE|K|32|38
2019-11|14|WOJ. MAZOWIECKIE|K|22|49
2019-11|14|WOJ. MAZOWIECKIE|K|20|107
2019-11|14|WOJ. MAZOWIECKIE|K|63|1
2019-11|14|WOJ. MAZOWIECKIE|K|33|27
2019-11|14|WOJ. MAZOWIECKIE|K|26|46
2019-11|14|WOJ. MAZOWIECKIE|K|38|5
2019-11|14|WOJ. MAZOWIECKIE|K|42|12
2019-11|14|WOJ. MAZOWIECKIE|K|51|4
2019-11|14|WOJ. MAZOWIECKIE|M|49|2
2019-11|14|WOJ. MAZOWIECKIE|M|44|4
2019-11|14|WOJ. MAZOWIECKIE|M|16|36
2019-11|14|WOJ. MAZOWIECKIE|M|24|29
2019-11|14|WOJ. MAZOWIECKIE|M|56|1
2019-11|14|WOJ. MAZOWIECKIE|M|50|1
2019-11|14|WOJ. MAZOWIECKIE|M|30|22
2019-11|14|WOJ. MAZOWIECKIE|M|27|22
2019-11|14|WOJ. MAZOWIECKIE|M|42|6
2019-11|14|WOJ. MAZOWIECKIE|M|33|19
2019-11|14|WOJ. MAZOWIECKIE|M|32|15
2019-11|14|WOJ. MAZOWIECKIE|M|21|41
2019-11|14|WOJ. MAZOWIECKIE|M|26|21
2019-11|14|WOJ. MAZOWIECKIE|M|34|19
2019-11|14|WOJ. MAZOWIECKIE|M|47|5
2019-11|14|WOJ. MAZOWIECKIE|M|31|20
2019-11|14|WOJ. MAZOWIECKIE|M|53|3
2019-11|14|WOJ. MAZOWIECKIE|M|57|2
2019-11|14|WOJ. MAZOWIECKIE|M|35|13
2019-11|14|WOJ. MAZOWIECKIE|M|38|8
2019-11|14|WOJ. MAZOWIECKIE|M|36|12
2019-11|14|WOJ. MAZOWIECKIE|M|45|8
2019-11|14|WOJ. MAZOWIECKIE|M|40|7
2019-11|14|WOJ. MAZOWIECKIE|M|48|1
2019-11|14|WOJ. MAZOWIECKIE|M|59|1
2019-11|14|WOJ. MAZOWIECKIE|M|51|1
2019-11|14|WOJ. MAZOWIECKIE|M|18|1059
2019-11|14|WOJ. MAZOWIECKIE|M|19|198
2019-11|14|WOJ. MAZOWIECKIE|M|43|3
2019-11|14|WOJ. MAZOWIECKIE|M|63|2
2019-11|14|WOJ. MAZOWIECKIE|M|15|10
2019-11|14|WOJ. MAZOWIECKIE|M|41|1
2019-11|14|WOJ. MAZOWIECKIE|M|60|1
2019-11|14|WOJ. MAZOWIECKIE|M|22|36
2019-11|14|WOJ. MAZOWIECKIE|M|23|35
2019-11|14|WOJ. MAZOWIECKIE|M|14|19
2019-11|14|WOJ. MAZOWIECKIE|M|46|2
2019-11|14|WOJ. MAZOWIECKIE|M|52|1
2019-11|14|WOJ. MAZOWIECKIE|M|20|66
2019-11|14|WOJ. MAZOWIECKIE|M|28|11
2019-11|14|WOJ. MAZOWIECKIE|M|37|6
2019-11|14|WOJ. MAZOWIECKIE|M|17|4
2019-11|14|WOJ. MAZOWIECKIE|M|39|7
2019-11|14|WOJ. MAZOWIECKIE|M|65|1
2019-11|14|WOJ. MAZOWIECKIE|M|29|24
2019-11|14|WOJ. MAZOWIECKIE|M|25|23
2019-11|16|WOJ. OPOLSKIE|K|26|11
2019-11|16|WOJ. OPOLSKIE|K|16|1
2019-11|16|WOJ. OPOLSKIE|K|39|1
2019-11|16|WOJ. OPOLSKIE|K|40|2
2019-11|16|WOJ. OPOLSKIE|K|18|184
2019-11|16|WOJ. OPOLSKIE|K|33|2
2019-11|16|WOJ. OPOLSKIE|K|32|4
2019-11|16|WOJ. OPOLSKIE|K|38|5
2019-11|16|WOJ. OPOLSKIE|K|37|1
2019-11|16|WOJ. OPOLSKIE|K|50|1
2019-11|16|WOJ. OPOLSKIE|K|24|9
2019-11|16|WOJ. OPOLSKIE|K|51|2
2019-11|16|WOJ. OPOLSKIE|K|31|4
2019-11|16|WOJ. OPOLSKIE|K|57|1
2019-11|16|WOJ. OPOLSKIE|K|30|2
2019-11|16|WOJ. OPOLSKIE|K|17|1
2019-11|16|WOJ. OPOLSKIE|K|36|1
2019-11|16|WOJ. OPOLSKIE|K|22|8
2019-11|16|WOJ. OPOLSKIE|K|28|2
2019-11|16|WOJ. OPOLSKIE|K|34|8
2019-11|16|WOJ. OPOLSKIE|K|21|13
2019-11|16|WOJ. OPOLSKIE|K|27|6
2019-11|16|WOJ. OPOLSKIE|K|23|8
2019-11|16|WOJ. OPOLSKIE|K|20|4
2019-11|16|WOJ. OPOLSKIE|K|43|4
2019-11|16|WOJ. OPOLSKIE|K|25|12
2019-11|16|WOJ. OPOLSKIE|K|60|1
2019-11|16|WOJ. OPOLSKIE|K|48|4
2019-11|16|WOJ. OPOLSKIE|K|45|1
2019-11|16|WOJ. OPOLSKIE|K|19|22
2019-11|16|WOJ. OPOLSKIE|K|29|5
2019-11|16|WOJ. OPOLSKIE|K|52|1
2019-11|16|WOJ. OPOLSKIE|K|41|1
2019-11|16|WOJ. OPOLSKIE|K|35|2
2019-11|16|WOJ. OPOLSKIE|M|14|3
2019-11|16|WOJ. OPOLSKIE|M|19|39
2019-11|16|WOJ. OPOLSKIE|M|21|7
2019-11|16|WOJ. OPOLSKIE|M|33|2
2019-11|16|WOJ. OPOLSKIE|M|57|1
2019-11|16|WOJ. OPOLSKIE|M|38|1
2019-11|16|WOJ. OPOLSKIE|M|15|4
2019-11|16|WOJ. OPOLSKIE|M|22|6
2019-11|16|WOJ. OPOLSKIE|M|25|9
2019-11|16|WOJ. OPOLSKIE|M|40|2
2019-11|16|WOJ. OPOLSKIE|M|42|1
2019-11|16|WOJ. OPOLSKIE|M|20|7
2019-11|16|WOJ. OPOLSKIE|M|30|2
2019-11|16|WOJ. OPOLSKIE|M|26|14
2019-11|16|WOJ. OPOLSKIE|M|47|1
2019-11|16|WOJ. OPOLSKIE|M|29|5
2019-11|16|WOJ. OPOLSKIE|M|27|6
2019-11|16|WOJ. OPOLSKIE|M|45|1
2019-11|16|WOJ. OPOLSKIE|M|35|2
2019-11|16|WOJ. OPOLSKIE|M|48|1
2019-11|16|WOJ. OPOLSKIE|M|36|1
2019-11|16|WOJ. OPOLSKIE|M|18|194
2019-11|16|WOJ. OPOLSKIE|M|16|9
2019-11|16|WOJ. OPOLSKIE|M|39|2
2019-11|16|WOJ. OPOLSKIE|M|24|6
2019-11|16|WOJ. OPOLSKIE|M|23|7
2019-11|16|WOJ. OPOLSKIE|M|61|1
2019-11|16|WOJ. OPOLSKIE|M|28|3
2019-11|16|WOJ. OPOLSKIE|M|34|4
2019-11|16|WOJ. OPOLSKIE|M|32|3
2019-11|16|WOJ. OPOLSKIE|M|53|1
2019-11|18|WOJ. PODKARPACKIE|K|24|20
2019-11|18|WOJ. PODKARPACKIE|K|35|16
2019-11|18|WOJ. PODKARPACKIE|K|15|1
2019-11|18|WOJ. PODKARPACKIE|K|21|25
2019-11|18|WOJ. PODKARPACKIE|K|28|15
2019-11|18|WOJ. PODKARPACKIE|K|33|10
2019-11|18|WOJ. PODKARPACKIE|K|32|17
2019-11|18|WOJ. PODKARPACKIE|K|40|10
2019-11|18|WOJ. PODKARPACKIE|K|16|7
2019-11|18|WOJ. PODKARPACKIE|K|27|18
2019-11|18|WOJ. PODKARPACKIE|K|22|22
2019-11|18|WOJ. PODKARPACKIE|K|36|5
2019-11|18|WOJ. PODKARPACKIE|K|41|7
2019-11|18|WOJ. PODKARPACKIE|K|26|12
2019-11|18|WOJ. PODKARPACKIE|K|49|4
2019-11|18|WOJ. PODKARPACKIE|K|37|7
2019-11|18|WOJ. PODKARPACKIE|K|59|1
2019-11|18|WOJ. PODKARPACKIE|K|56|1
2019-11|18|WOJ. PODKARPACKIE|K|14|2
2019-11|18|WOJ. PODKARPACKIE|K|55|3
2019-11|18|WOJ. PODKARPACKIE|K|43|5
2019-11|18|WOJ. PODKARPACKIE|K|50|1
2019-11|18|WOJ. PODKARPACKIE|K|44|5
2019-11|18|WOJ. PODKARPACKIE|K|29|14
2019-11|18|WOJ. PODKARPACKIE|K|45|4
2019-11|18|WOJ. PODKARPACKIE|K|65|1
2019-11|18|WOJ. PODKARPACKIE|K|48|2
2019-11|18|WOJ. PODKARPACKIE|K|47|3
2019-11|18|WOJ. PODKARPACKIE|K|18|671
2019-11|18|WOJ. PODKARPACKIE|K|23|20
2019-11|18|WOJ. PODKARPACKIE|K|39|4
2019-11|18|WOJ. PODKARPACKIE|K|38|4
2019-11|18|WOJ. PODKARPACKIE|K|17|2
2019-11|18|WOJ. PODKARPACKIE|K|31|16
2019-11|18|WOJ. PODKARPACKIE|K|51|4
2019-11|18|WOJ. PODKARPACKIE|K|61|2
2019-11|18|WOJ. PODKARPACKIE|K|34|8
2019-11|18|WOJ. PODKARPACKIE|K|52|1
2019-11|18|WOJ. PODKARPACKIE|K|30|7
2019-11|18|WOJ. PODKARPACKIE|K|58|1
2019-11|18|WOJ. PODKARPACKIE|K|66|1
2019-11|18|WOJ. PODKARPACKIE|K|25|22
2019-11|18|WOJ. PODKARPACKIE|K|19|92
2019-11|18|WOJ. PODKARPACKIE|K|42|3
2019-11|18|WOJ. PODKARPACKIE|K|20|32
2019-11|18|WOJ. PODKARPACKIE|K|57|2
2019-11|18|WOJ. PODKARPACKIE|K|54|1
2019-11|18|WOJ. PODKARPACKIE|K|46|2
2019-11|18|WOJ. PODKARPACKIE|K|63|1
2019-11|18|WOJ. PODKARPACKIE|M|36|2
2019-11|18|WOJ. PODKARPACKIE|M|31|3
2019-11|18|WOJ. PODKARPACKIE|M|14|7
2019-11|18|WOJ. PODKARPACKIE|M|34|6
2019-11|18|WOJ. PODKARPACKIE|M|32|6
2019-11|18|WOJ. PODKARPACKIE|M|30|3
2019-11|18|WOJ. PODKARPACKIE|M|18|705
2019-11|18|WOJ. PODKARPACKIE|M|24|10
2019-11|18|WOJ. PODKARPACKIE|M|16|22
2019-11|18|WOJ. PODKARPACKIE|M|54|2
2019-11|18|WOJ. PODKARPACKIE|M|59|1
2019-11|18|WOJ. PODKARPACKIE|M|39|3
2019-11|18|WOJ. PODKARPACKIE|M|29|7
2019-11|18|WOJ. PODKARPACKIE|M|22|11
2019-11|18|WOJ. PODKARPACKIE|M|19|58
2019-11|18|WOJ. PODKARPACKIE|M|23|9
2019-11|18|WOJ. PODKARPACKIE|M|15|2
2019-11|18|WOJ. PODKARPACKIE|M|25|12
2019-11|18|WOJ. PODKARPACKIE|M|17|6
2019-11|18|WOJ. PODKARPACKIE|M|28|9
2019-11|18|WOJ. PODKARPACKIE|M|35|4
2019-11|18|WOJ. PODKARPACKIE|M|41|1
2019-11|18|WOJ. PODKARPACKIE|M|52|1
2019-11|18|WOJ. PODKARPACKIE|M|21|10
2019-11|18|WOJ. PODKARPACKIE|M|33|8
2019-11|18|WOJ. PODKARPACKIE|M|37|5
2019-11|18|WOJ. PODKARPACKIE|M|43|1
2019-11|18|WOJ. PODKARPACKIE|M|38|3
2019-11|18|WOJ. PODKARPACKIE|M|42|1
2019-11|18|WOJ. PODKARPACKIE|M|27|12
2019-11|18|WOJ. PODKARPACKIE|M|26|7
2019-11|18|WOJ. PODKARPACKIE|M|45|1
2019-11|18|WOJ. PODKARPACKIE|M|66|1
2019-11|18|WOJ. PODKARPACKIE|M|20|32
2019-11|20|WOJ. PODLASKIE|K|41|3
2019-11|20|WOJ. PODLASKIE|K|46|2
2019-11|20|WOJ. PODLASKIE|K|55|1
2019-11|20|WOJ. PODLASKIE|K|43|1
2019-11|20|WOJ. PODLASKIE|K|54|2
2019-11|20|WOJ. PODLASKIE|K|33|6
2019-11|20|WOJ. PODLASKIE|K|26|13
2019-11|20|WOJ. PODLASKIE|K|60|1
2019-11|20|WOJ. PODLASKIE|K|50|2
2019-11|20|WOJ. PODLASKIE|K|48|2
2019-11|20|WOJ. PODLASKIE|K|31|7
2019-11|20|WOJ. PODLASKIE|K|30|7
2019-11|20|WOJ. PODLASKIE|K|29|8
2019-11|20|WOJ. PODLASKIE|K|62|1
2019-11|20|WOJ. PODLASKIE|K|23|12
2019-11|20|WOJ. PODLASKIE|K|58|2
2019-11|20|WOJ. PODLASKIE|K|45|1
2019-11|20|WOJ. PODLASKIE|K|22|11
2019-11|20|WOJ. PODLASKIE|K|24|16
2019-11|20|WOJ. PODLASKIE|K|20|15
2019-11|20|WOJ. PODLASKIE|K|28|6
2019-11|20|WOJ. PODLASKIE|K|64|1
2019-11|20|WOJ. PODLASKIE|K|56|2
2019-11|20|WOJ. PODLASKIE|K|35|5
2019-11|20|WOJ. PODLASKIE|K|57|1
2019-11|20|WOJ. PODLASKIE|K|18|243
2019-11|20|WOJ. PODLASKIE|K|14|2
2019-11|20|WOJ. PODLASKIE|K|37|5
2019-11|20|WOJ. PODLASKIE|K|40|3
2019-11|20|WOJ. PODLASKIE|K|32|8
2019-11|20|WOJ. PODLASKIE|K|36|4
2019-11|20|WOJ. PODLASKIE|K|21|10
2019-11|20|WOJ. PODLASKIE|K|42|1
2019-11|20|WOJ. PODLASKIE|K|49|1
2019-11|20|WOJ. PODLASKIE|K|53|1
2019-11|20|WOJ. PODLASKIE|K|27|8
2019-11|20|WOJ. PODLASKIE|K|38|2
2019-11|20|WOJ. PODLASKIE|K|51|1
2019-11|20|WOJ. PODLASKIE|K|34|7
2019-11|20|WOJ. PODLASKIE|K|19|45
2019-11|20|WOJ. PODLASKIE|K|25|6
2019-11|20|WOJ. PODLASKIE|M|35|3
2019-11|20|WOJ. PODLASKIE|M|31|2
2019-11|20|WOJ. PODLASKIE|M|32|1
2019-11|20|WOJ. PODLASKIE|M|26|8
2019-11|20|WOJ. PODLASKIE|M|29|5
2019-11|20|WOJ. PODLASKIE|M|27|2
2019-11|20|WOJ. PODLASKIE|M|36|2
2019-11|20|WOJ. PODLASKIE|M|18|259
2019-11|20|WOJ. PODLASKIE|M|23|8
2019-11|20|WOJ. PODLASKIE|M|21|3
2019-11|20|WOJ. PODLASKIE|M|24|4
2019-11|20|WOJ. PODLASKIE|M|17|7
2019-11|20|WOJ. PODLASKIE|M|22|9
2019-11|20|WOJ. PODLASKIE|M|38|2
2019-11|20|WOJ. PODLASKIE|M|16|16
2019-11|20|WOJ. PODLASKIE|M|41|1
2019-11|20|WOJ. PODLASKIE|M|20|14
2019-11|20|WOJ. PODLASKIE|M|28|4
2019-11|20|WOJ. PODLASKIE|M|25|8
2019-11|20|WOJ. PODLASKIE|M|56|1
2019-11|20|WOJ. PODLASKIE|M|34|1
2019-11|20|WOJ. PODLASKIE|M|50|1
2019-11|20|WOJ. PODLASKIE|M|14|4
2019-11|20|WOJ. PODLASKIE|M|33|3
2019-11|20|WOJ. PODLASKIE|M|45|1
2019-11|20|WOJ. PODLASKIE|M|39|2
2019-11|20|WOJ. PODLASKIE|M|40|1
2019-11|20|WOJ. PODLASKIE|M|43|1
2019-11|20|WOJ. PODLASKIE|M|42|2
2019-11|20|WOJ. PODLASKIE|M|37|4
2019-11|20|WOJ. PODLASKIE|M|30|4
2019-11|20|WOJ. PODLASKIE|M|46|1
2019-11|20|WOJ. PODLASKIE|M|19|43
2019-11|20|WOJ. PODLASKIE|M|44|1
2019-11|22|WOJ. POMORSKIE|K|39|7
2019-11|22|WOJ. POMORSKIE|K|19|100
2019-11|22|WOJ. POMORSKIE|K|34|14
2019-11|22|WOJ. POMORSKIE|K|21|32
2019-11|22|WOJ. POMORSKIE|K|20|60
2019-11|22|WOJ. POMORSKIE|K|37|12
2019-11|22|WOJ. POMORSKIE|K|52|1
2019-11|22|WOJ. POMORSKIE|K|43|5
2019-11|22|WOJ. POMORSKIE|K|55|3
2019-11|22|WOJ. POMORSKIE|K|24|22
2019-11|22|WOJ. POMORSKIE|K|29|23
2019-11|22|WOJ. POMORSKIE|K|31|16
2019-11|22|WOJ. POMORSKIE|K|36|18
2019-11|22|WOJ. POMORSKIE|K|57|1
2019-11|22|WOJ. POMORSKIE|K|59|1
2019-11|22|WOJ. POMORSKIE|K|48|5
2019-11|22|WOJ. POMORSKIE|K|35|16
2019-11|22|WOJ. POMORSKIE|K|46|10
2019-11|22|WOJ. POMORSKIE|K|45|1
2019-11|22|WOJ. POMORSKIE|K|23|34
2019-11|22|WOJ. POMORSKIE|K|30|23
2019-11|22|WOJ. POMORSKIE|K|26|18
2019-11|22|WOJ. POMORSKIE|K|53|1
2019-11|22|WOJ. POMORSKIE|K|60|1
2019-11|22|WOJ. POMORSKIE|K|27|32
2019-11|22|WOJ. POMORSKIE|K|50|4
2019-11|22|WOJ. POMORSKIE|K|40|5
2019-11|22|WOJ. POMORSKIE|K|49|3
2019-11|22|WOJ. POMORSKIE|K|44|7
2019-11|22|WOJ. POMORSKIE|K|28|28
2019-11|22|WOJ. POMORSKIE|K|16|2
2019-11|22|WOJ. POMORSKIE|K|58|1
2019-11|22|WOJ. POMORSKIE|K|18|473
2019-11|22|WOJ. POMORSKIE|K|32|15
2019-11|22|WOJ. POMORSKIE|K|25|25
2019-11|22|WOJ. POMORSKIE|K|56|2
2019-11|22|WOJ. POMORSKIE|K|42|6
2019-11|22|WOJ. POMORSKIE|K|41|6
2019-11|22|WOJ. POMORSKIE|K|47|6
2019-11|22|WOJ. POMORSKIE|K|51|2
2019-11|22|WOJ. POMORSKIE|K|54|2
2019-11|22|WOJ. POMORSKIE|K|33|10
2019-11|22|WOJ. POMORSKIE|K|22|41
2019-11|22|WOJ. POMORSKIE|K|38|10
2019-11|22|WOJ. POMORSKIE|M|34|6
2019-11|22|WOJ. POMORSKIE|M|60|1
2019-11|22|WOJ. POMORSKIE|M|59|1
2019-11|22|WOJ. POMORSKIE|M|29|13
2019-11|22|WOJ. POMORSKIE|M|14|11
2019-11|22|WOJ. POMORSKIE|M|22|16
2019-11|22|WOJ. POMORSKIE|M|15|7
2019-11|22|WOJ. POMORSKIE|M|30|10
2019-11|22|WOJ. POMORSKIE|M|35|11
2019-11|22|WOJ. POMORSKIE|M|48|1
2019-11|22|WOJ. POMORSKIE|M|18|493
2019-11|22|WOJ. POMORSKIE|M|31|6
2019-11|22|WOJ. POMORSKIE|M|27|13
2019-11|22|WOJ. POMORSKIE|M|20|50
2019-11|22|WOJ. POMORSKIE|M|23|20
2019-11|22|WOJ. POMORSKIE|M|42|2
2019-11|22|WOJ. POMORSKIE|M|28|7
2019-11|22|WOJ. POMORSKIE|M|38|4
2019-11|22|WOJ. POMORSKIE|M|50|1
2019-11|22|WOJ. POMORSKIE|M|47|3
2019-11|22|WOJ. POMORSKIE|M|36|6
2019-11|22|WOJ. POMORSKIE|M|21|33
2019-11|22|WOJ. POMORSKIE|M|25|13
2019-11|22|WOJ. POMORSKIE|M|43|3
2019-11|22|WOJ. POMORSKIE|M|44|4
2019-11|22|WOJ. POMORSKIE|M|33|11
2019-11|22|WOJ. POMORSKIE|M|37|6
2019-11|22|WOJ. POMORSKIE|M|24|28
2019-11|22|WOJ. POMORSKIE|M|39|4
2019-11|22|WOJ. POMORSKIE|M|16|12
2019-11|22|WOJ. POMORSKIE|M|17|2
2019-11|22|WOJ. POMORSKIE|M|19|109
2019-11|22|WOJ. POMORSKIE|M|45|2
2019-11|22|WOJ. POMORSKIE|M|32|12
2019-11|22|WOJ. POMORSKIE|M|49|1
2019-11|22|WOJ. POMORSKIE|M|40|4
2019-11|22|WOJ. POMORSKIE|M|46|1
2019-11|22|WOJ. POMORSKIE|M|57|2
2019-11|22|WOJ. POMORSKIE|M|41|2
2019-11|22|WOJ. POMORSKIE|M|26|14
2019-11|24|WOJ. ŒL¥SKIE|K|53|1
2019-11|24|WOJ. ŒL¥SKIE|K|40|16
2019-11|24|WOJ. ŒL¥SKIE|K|54|1
2019-11|24|WOJ. ŒL¥SKIE|K|36|16
2019-11|24|WOJ. ŒL¥SKIE|K|28|23
2019-11|24|WOJ. ŒL¥SKIE|K|29|32
2019-11|24|WOJ. ŒL¥SKIE|K|38|11
2019-11|24|WOJ. ŒL¥SKIE|K|51|1
2019-11|24|WOJ. ŒL¥SKIE|K|15|9
2019-11|24|WOJ. ŒL¥SKIE|K|18|780
2019-11|24|WOJ. ŒL¥SKIE|K|46|5
2019-11|24|WOJ. ŒL¥SKIE|K|30|29
2019-11|24|WOJ. ŒL¥SKIE|K|58|2
2019-11|24|WOJ. ŒL¥SKIE|K|45|8
2019-11|24|WOJ. ŒL¥SKIE|K|34|23
2019-11|24|WOJ. ŒL¥SKIE|K|23|36
2019-11|24|WOJ. ŒL¥SKIE|K|39|6
2019-11|24|WOJ. ŒL¥SKIE|K|17|1
2019-11|24|WOJ. ŒL¥SKIE|K|50|5
2019-11|24|WOJ. ŒL¥SKIE|K|57|3
2019-11|24|WOJ. ŒL¥SKIE|K|25|30
2019-11|24|WOJ. ŒL¥SKIE|K|26|27
2019-11|24|WOJ. ŒL¥SKIE|K|20|79
2019-11|24|WOJ. ŒL¥SKIE|K|37|10
2019-11|24|WOJ. ŒL¥SKIE|K|32|14
2019-11|24|WOJ. ŒL¥SKIE|K|43|7
2019-11|24|WOJ. ŒL¥SKIE|K|47|6
2019-11|24|WOJ. ŒL¥SKIE|K|14|4
2019-11|24|WOJ. ŒL¥SKIE|K|60|1
2019-11|24|WOJ. ŒL¥SKIE|K|49|4
2019-11|24|WOJ. ŒL¥SKIE|K|48|1
2019-11|24|WOJ. ŒL¥SKIE|K|41|16
2019-11|24|WOJ. ŒL¥SKIE|K|22|56
2019-11|24|WOJ. ŒL¥SKIE|K|33|17
2019-11|24|WOJ. ŒL¥SKIE|K|31|19
2019-11|24|WOJ. ŒL¥SKIE|K|19|187
2019-11|24|WOJ. ŒL¥SKIE|K|16|4
2019-11|24|WOJ. ŒL¥SKIE|K|42|10
2019-11|24|WOJ. ŒL¥SKIE|K|24|37
2019-11|24|WOJ. ŒL¥SKIE|K|21|49
2019-11|24|WOJ. ŒL¥SKIE|K|35|25
2019-11|24|WOJ. ŒL¥SKIE|K|27|32
2019-11|24|WOJ. ŒL¥SKIE|K|44|5
2019-11|24|WOJ. ŒL¥SKIE|M|58|1
2019-11|24|WOJ. ŒL¥SKIE|M|48|1
2019-11|24|WOJ. ŒL¥SKIE|M|47|3
2019-11|24|WOJ. ŒL¥SKIE|M|42|4
2019-11|24|WOJ. ŒL¥SKIE|M|59|1
2019-11|24|WOJ. ŒL¥SKIE|M|19|167
2019-11|24|WOJ. ŒL¥SKIE|M|68|1
2019-11|24|WOJ. ŒL¥SKIE|M|44|6
2019-11|24|WOJ. ŒL¥SKIE|M|41|3
2019-11|24|WOJ. ŒL¥SKIE|M|40|3
2019-11|24|WOJ. ŒL¥SKIE|M|16|35
2019-11|24|WOJ. ŒL¥SKIE|M|57|2
2019-11|24|WOJ. ŒL¥SKIE|M|38|12
2019-11|24|WOJ. ŒL¥SKIE|M|22|34
2019-11|24|WOJ. ŒL¥SKIE|M|29|19
2019-11|24|WOJ. ŒL¥SKIE|M|35|16
2019-11|24|WOJ. ŒL¥SKIE|M|36|8
2019-11|24|WOJ. ŒL¥SKIE|M|15|24
2019-11|24|WOJ. ŒL¥SKIE|M|14|31
2019-11|24|WOJ. ŒL¥SKIE|M|32|10
2019-11|24|WOJ. ŒL¥SKIE|M|26|21
2019-11|24|WOJ. ŒL¥SKIE|M|17|12
2019-11|24|WOJ. ŒL¥SKIE|M|30|13
2019-11|24|WOJ. ŒL¥SKIE|M|39|5
2019-11|24|WOJ. ŒL¥SKIE|M|50|2
2019-11|24|WOJ. ŒL¥SKIE|M|49|2
2019-11|24|WOJ. ŒL¥SKIE|M|46|2
2019-11|24|WOJ. ŒL¥SKIE|M|45|2
2019-11|24|WOJ. ŒL¥SKIE|M|54|1
2019-11|24|WOJ. ŒL¥SKIE|M|23|24
2019-11|24|WOJ. ŒL¥SKIE|M|60|1
2019-11|24|WOJ. ŒL¥SKIE|M|37|7
2019-11|24|WOJ. ŒL¥SKIE|M|20|72
2019-11|24|WOJ. ŒL¥SKIE|M|33|11
2019-11|24|WOJ. ŒL¥SKIE|M|25|30
2019-11|24|WOJ. ŒL¥SKIE|M|52|3
2019-11|24|WOJ. ŒL¥SKIE|M|34|10
2019-11|24|WOJ. ŒL¥SKIE|M|27|18
2019-11|24|WOJ. ŒL¥SKIE|M|18|798
2019-11|24|WOJ. ŒL¥SKIE|M|24|23
2019-11|24|WOJ. ŒL¥SKIE|M|21|34
2019-11|24|WOJ. ŒL¥SKIE|M|43|2
2019-11|24|WOJ. ŒL¥SKIE|M|71|1
2019-11|24|WOJ. ŒL¥SKIE|M|31|9
2019-11|24|WOJ. ŒL¥SKIE|M|28|21
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|40|8
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|30|6
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|46|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|26|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|31|11
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|36|6
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|37|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|19|34
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|49|4
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|55|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|24|11
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|21|9
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|48|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|28|9
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|50|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|18|264
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|29|8
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|47|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|22|10
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|42|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|32|7
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|15|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|27|9
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|23|10
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|45|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|14|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|38|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|33|5
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|54|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|43|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|44|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|41|4
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|34|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|35|6
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|25|15
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|20|13
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|14|6
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|19|25
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|17|5
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|22|8
