DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|39|1
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|15|9
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|32|5
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|33|9
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|17|13
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|21|13
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|43|1
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|19|82
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|26|8
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|16|25
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|36|4
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|23|7
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|44|4
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|35|7
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|28|9
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|22|17
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|24|12
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|30|7
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|46|2
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|18|414
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|14|11
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|20|24
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|57|1
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|42|2
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|40|6
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|45|2
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|31|5
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|25|9
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|38|4
2020-11|04|WOJ. KUJAWSKO-POMORSKIE|M|29|5
2020-11|06|WOJ. LUBELSKIE|K|54|2
2020-11|06|WOJ. LUBELSKIE|K|57|2
2020-11|06|WOJ. LUBELSKIE|K|46|3
2020-11|06|WOJ. LUBELSKIE|K|40|5
2020-11|06|WOJ. LUBELSKIE|K|47|3
2020-11|06|WOJ. LUBELSKIE|K|30|13
2020-11|06|WOJ. LUBELSKIE|K|64|1
2020-11|06|WOJ. LUBELSKIE|K|14|2
2020-11|06|WOJ. LUBELSKIE|K|20|42
2020-11|06|WOJ. LUBELSKIE|K|31|15
2020-11|06|WOJ. LUBELSKIE|K|45|5
2020-11|06|WOJ. LUBELSKIE|K|35|14
2020-11|06|WOJ. LUBELSKIE|K|37|4
2020-11|06|WOJ. LUBELSKIE|K|43|9
2020-11|06|WOJ. LUBELSKIE|K|39|7
2020-11|06|WOJ. LUBELSKIE|K|56|2
2020-11|06|WOJ. LUBELSKIE|K|27|19
2020-11|06|WOJ. LUBELSKIE|K|55|2
2020-11|06|WOJ. LUBELSKIE|K|48|3
2020-11|06|WOJ. LUBELSKIE|K|49|3
2020-11|06|WOJ. LUBELSKIE|K|19|113
2020-11|06|WOJ. LUBELSKIE|K|22|24
2020-11|06|WOJ. LUBELSKIE|K|44|2
2020-11|06|WOJ. LUBELSKIE|K|32|8
2020-11|06|WOJ. LUBELSKIE|K|36|13
2020-11|06|WOJ. LUBELSKIE|K|28|18
2020-11|06|WOJ. LUBELSKIE|K|34|13
2020-11|06|WOJ. LUBELSKIE|K|17|3
2020-11|06|WOJ. LUBELSKIE|K|52|3
2020-11|06|WOJ. LUBELSKIE|K|41|6
2020-11|06|WOJ. LUBELSKIE|K|29|11
2020-11|06|WOJ. LUBELSKIE|K|38|10
2020-11|06|WOJ. LUBELSKIE|K|16|4
2020-11|06|WOJ. LUBELSKIE|K|53|2
2020-11|06|WOJ. LUBELSKIE|K|18|514
2020-11|06|WOJ. LUBELSKIE|K|51|3
2020-11|06|WOJ. LUBELSKIE|K|26|12
2020-11|06|WOJ. LUBELSKIE|K|58|1
2020-11|06|WOJ. LUBELSKIE|K|25|12
2020-11|06|WOJ. LUBELSKIE|K|21|19
2020-11|06|WOJ. LUBELSKIE|K|33|6
2020-11|06|WOJ. LUBELSKIE|K|23|24
2020-11|06|WOJ. LUBELSKIE|K|24|20
2020-11|06|WOJ. LUBELSKIE|K|50|6
2020-11|06|WOJ. LUBELSKIE|K|42|6
2020-11|06|WOJ. LUBELSKIE|M|41|3
2020-11|06|WOJ. LUBELSKIE|M|16|15
2020-11|06|WOJ. LUBELSKIE|M|19|93
2020-11|06|WOJ. LUBELSKIE|M|45|1
2020-11|06|WOJ. LUBELSKIE|M|23|9
2020-11|06|WOJ. LUBELSKIE|M|47|2
2020-11|06|WOJ. LUBELSKIE|M|56|1
2020-11|06|WOJ. LUBELSKIE|M|22|12
2020-11|06|WOJ. LUBELSKIE|M|24|10
2020-11|06|WOJ. LUBELSKIE|M|20|26
2020-11|06|WOJ. LUBELSKIE|M|31|11
2020-11|06|WOJ. LUBELSKIE|M|21|15
2020-11|06|WOJ. LUBELSKIE|M|35|6
2020-11|06|WOJ. LUBELSKIE|M|28|2
2020-11|06|WOJ. LUBELSKIE|M|46|1
2020-11|06|WOJ. LUBELSKIE|M|48|1
2020-11|06|WOJ. LUBELSKIE|M|36|4
2020-11|06|WOJ. LUBELSKIE|M|40|6
2020-11|06|WOJ. LUBELSKIE|M|29|7
2020-11|06|WOJ. LUBELSKIE|M|32|12
2020-11|06|WOJ. LUBELSKIE|M|44|2
2020-11|06|WOJ. LUBELSKIE|M|34|5
2020-11|06|WOJ. LUBELSKIE|M|42|1
2020-11|06|WOJ. LUBELSKIE|M|27|3
2020-11|06|WOJ. LUBELSKIE|M|38|2
2020-11|06|WOJ. LUBELSKIE|M|37|3
2020-11|06|WOJ. LUBELSKIE|M|15|3
2020-11|06|WOJ. LUBELSKIE|M|26|9
2020-11|06|WOJ. LUBELSKIE|M|14|10
2020-11|06|WOJ. LUBELSKIE|M|30|11
2020-11|06|WOJ. LUBELSKIE|M|51|1
2020-11|06|WOJ. LUBELSKIE|M|17|6
2020-11|06|WOJ. LUBELSKIE|M|39|2
2020-11|06|WOJ. LUBELSKIE|M|52|1
2020-11|06|WOJ. LUBELSKIE|M|43|1
2020-11|06|WOJ. LUBELSKIE|M|53|1
2020-11|06|WOJ. LUBELSKIE|M|18|514
2020-11|06|WOJ. LUBELSKIE|M|25|11
2020-11|06|WOJ. LUBELSKIE|M|33|3
2020-11|08|WOJ. LUBUSKIE|K|44|1
2020-11|08|WOJ. LUBUSKIE|K|17|1
2020-11|08|WOJ. LUBUSKIE|K|15|1
2020-11|08|WOJ. LUBUSKIE|K|34|3
2020-11|08|WOJ. LUBUSKIE|K|26|9
2020-11|08|WOJ. LUBUSKIE|K|49|1
2020-11|08|WOJ. LUBUSKIE|K|33|4
2020-11|08|WOJ. LUBUSKIE|K|29|6
2020-11|08|WOJ. LUBUSKIE|K|40|5
2020-11|08|WOJ. LUBUSKIE|K|23|18
2020-11|08|WOJ. LUBUSKIE|K|30|4
2020-11|08|WOJ. LUBUSKIE|K|32|4
2020-11|08|WOJ. LUBUSKIE|K|41|2
2020-11|08|WOJ. LUBUSKIE|K|38|3
2020-11|08|WOJ. LUBUSKIE|K|47|2
2020-11|08|WOJ. LUBUSKIE|K|46|1
2020-11|08|WOJ. LUBUSKIE|K|56|1
2020-11|08|WOJ. LUBUSKIE|K|45|2
2020-11|08|WOJ. LUBUSKIE|K|22|10
2020-11|08|WOJ. LUBUSKIE|K|42|3
2020-11|08|WOJ. LUBUSKIE|K|50|1
2020-11|08|WOJ. LUBUSKIE|K|27|7
2020-11|08|WOJ. LUBUSKIE|K|53|1
2020-11|08|WOJ. LUBUSKIE|K|37|1
2020-11|08|WOJ. LUBUSKIE|K|64|1
2020-11|08|WOJ. LUBUSKIE|K|51|1
2020-11|08|WOJ. LUBUSKIE|K|58|1
2020-11|08|WOJ. LUBUSKIE|K|31|6
2020-11|08|WOJ. LUBUSKIE|K|25|14
2020-11|08|WOJ. LUBUSKIE|K|24|16
2020-11|08|WOJ. LUBUSKIE|K|20|24
2020-11|08|WOJ. LUBUSKIE|K|21|12
2020-11|08|WOJ. LUBUSKIE|K|43|2
2020-11|08|WOJ. LUBUSKIE|K|18|241
2020-11|08|WOJ. LUBUSKIE|K|19|60
2020-11|08|WOJ. LUBUSKIE|K|54|1
2020-11|08|WOJ. LUBUSKIE|K|28|6
2020-11|08|WOJ. LUBUSKIE|K|36|4
2020-11|08|WOJ. LUBUSKIE|K|39|4
2020-11|08|WOJ. LUBUSKIE|M|25|11
2020-11|08|WOJ. LUBUSKIE|M|32|3
2020-11|08|WOJ. LUBUSKIE|M|41|1
2020-11|08|WOJ. LUBUSKIE|M|28|1
2020-11|08|WOJ. LUBUSKIE|M|57|1
2020-11|08|WOJ. LUBUSKIE|M|40|2
2020-11|08|WOJ. LUBUSKIE|M|17|1
2020-11|08|WOJ. LUBUSKIE|M|20|16
2020-11|08|WOJ. LUBUSKIE|M|38|4
2020-11|08|WOJ. LUBUSKIE|M|31|1
2020-11|08|WOJ. LUBUSKIE|M|36|3
2020-11|08|WOJ. LUBUSKIE|M|24|11
2020-11|08|WOJ. LUBUSKIE|M|21|8
2020-11|08|WOJ. LUBUSKIE|M|15|2
2020-11|08|WOJ. LUBUSKIE|M|43|3
2020-11|08|WOJ. LUBUSKIE|M|16|5
2020-11|08|WOJ. LUBUSKIE|M|42|3
2020-11|08|WOJ. LUBUSKIE|M|19|57
2020-11|08|WOJ. LUBUSKIE|M|14|3
2020-11|08|WOJ. LUBUSKIE|M|22|11
2020-11|08|WOJ. LUBUSKIE|M|23|7
2020-11|08|WOJ. LUBUSKIE|M|34|5
2020-11|08|WOJ. LUBUSKIE|M|33|3
2020-11|08|WOJ. LUBUSKIE|M|27|5
2020-11|08|WOJ. LUBUSKIE|M|30|4
2020-11|08|WOJ. LUBUSKIE|M|35|2
2020-11|08|WOJ. LUBUSKIE|M|37|7
2020-11|08|WOJ. LUBUSKIE|M|18|231
2020-11|08|WOJ. LUBUSKIE|M|53|1
2020-11|08|WOJ. LUBUSKIE|M|26|3
2020-11|08|WOJ. LUBUSKIE|M|29|5
2020-11|10|WOJ. £ÓDZKIE|K|16|2
2020-11|10|WOJ. £ÓDZKIE|K|56|1
2020-11|10|WOJ. £ÓDZKIE|K|32|9
2020-11|10|WOJ. £ÓDZKIE|K|35|2
2020-11|10|WOJ. £ÓDZKIE|K|39|4
2020-11|10|WOJ. £ÓDZKIE|K|61|1
2020-11|10|WOJ. £ÓDZKIE|K|30|14
2020-11|10|WOJ. £ÓDZKIE|K|29|21
2020-11|10|WOJ. £ÓDZKIE|K|14|2
2020-11|10|WOJ. £ÓDZKIE|K|50|1
2020-11|10|WOJ. £ÓDZKIE|K|52|3
2020-11|10|WOJ. £ÓDZKIE|K|19|92
2020-11|10|WOJ. £ÓDZKIE|K|34|8
2020-11|10|WOJ. £ÓDZKIE|K|47|1
2020-11|10|WOJ. £ÓDZKIE|K|45|3
2020-11|10|WOJ. £ÓDZKIE|K|57|1
2020-11|10|WOJ. £ÓDZKIE|K|20|32
2020-11|10|WOJ. £ÓDZKIE|K|42|5
2020-11|10|WOJ. £ÓDZKIE|K|28|13
2020-11|10|WOJ. £ÓDZKIE|K|22|17
2020-11|10|WOJ. £ÓDZKIE|K|37|5
2020-11|10|WOJ. £ÓDZKIE|K|54|3
2020-11|10|WOJ. £ÓDZKIE|K|25|9
2020-11|10|WOJ. £ÓDZKIE|K|43|3
2020-11|10|WOJ. £ÓDZKIE|K|41|2
2020-11|10|WOJ. £ÓDZKIE|K|31|10
2020-11|10|WOJ. £ÓDZKIE|K|23|16
2020-11|10|WOJ. £ÓDZKIE|K|21|22
2020-11|10|WOJ. £ÓDZKIE|K|24|7
2020-11|10|WOJ. £ÓDZKIE|K|46|3
2020-11|10|WOJ. £ÓDZKIE|K|40|3
2020-11|10|WOJ. £ÓDZKIE|K|15|1
2020-11|10|WOJ. £ÓDZKIE|K|48|2
2020-11|10|WOJ. £ÓDZKIE|K|18|480
2020-11|10|WOJ. £ÓDZKIE|K|38|4
2020-11|10|WOJ. £ÓDZKIE|K|27|12
2020-11|10|WOJ. £ÓDZKIE|K|17|2
2020-11|10|WOJ. £ÓDZKIE|K|26|10
2020-11|10|WOJ. £ÓDZKIE|K|33|3
2020-11|10|WOJ. £ÓDZKIE|K|44|1
2020-11|10|WOJ. £ÓDZKIE|K|36|6
2020-11|10|WOJ. £ÓDZKIE|M|39|2
2020-11|10|WOJ. £ÓDZKIE|M|48|1
2020-11|10|WOJ. £ÓDZKIE|M|29|3
2020-11|10|WOJ. £ÓDZKIE|M|20|37
2020-11|10|WOJ. £ÓDZKIE|M|19|86
2020-11|10|WOJ. £ÓDZKIE|M|28|14
2020-11|10|WOJ. £ÓDZKIE|M|43|5
2020-11|10|WOJ. £ÓDZKIE|M|36|6
2020-11|10|WOJ. £ÓDZKIE|M|30|11
2020-11|10|WOJ. £ÓDZKIE|M|40|3
2020-11|10|WOJ. £ÓDZKIE|M|34|5
2020-11|10|WOJ. £ÓDZKIE|M|21|5
2020-11|10|WOJ. £ÓDZKIE|M|24|9
2020-11|10|WOJ. £ÓDZKIE|M|32|6
2020-11|10|WOJ. £ÓDZKIE|M|33|6
2020-11|10|WOJ. £ÓDZKIE|M|15|5
2020-11|10|WOJ. £ÓDZKIE|M|52|2
2020-11|10|WOJ. £ÓDZKIE|M|68|1
2020-11|10|WOJ. £ÓDZKIE|M|49|1
2020-11|10|WOJ. £ÓDZKIE|M|46|1
2020-11|10|WOJ. £ÓDZKIE|M|23|10
2020-11|10|WOJ. £ÓDZKIE|M|42|3
2020-11|10|WOJ. £ÓDZKIE|M|41|3
2020-11|10|WOJ. £ÓDZKIE|M|27|6
2020-11|10|WOJ. £ÓDZKIE|M|25|7
2020-11|10|WOJ. £ÓDZKIE|M|14|12
2020-11|10|WOJ. £ÓDZKIE|M|17|6
2020-11|10|WOJ. £ÓDZKIE|M|26|4
2020-11|10|WOJ. £ÓDZKIE|M|37|2
2020-11|10|WOJ. £ÓDZKIE|M|31|2
2020-11|10|WOJ. £ÓDZKIE|M|18|478
2020-11|10|WOJ. £ÓDZKIE|M|22|9
2020-11|10|WOJ. £ÓDZKIE|M|16|32
2020-11|10|WOJ. £ÓDZKIE|M|45|1
2020-11|10|WOJ. £ÓDZKIE|M|51|2
2020-11|12|WOJ. MA£OPOLSKIE|K|80|1
2020-11|12|WOJ. MA£OPOLSKIE|K|35|9
2020-11|12|WOJ. MA£OPOLSKIE|K|27|28
2020-11|12|WOJ. MA£OPOLSKIE|K|28|16
2020-11|12|WOJ. MA£OPOLSKIE|K|26|19
2020-11|12|WOJ. MA£OPOLSKIE|K|41|11
2020-11|12|WOJ. MA£OPOLSKIE|K|42|4
2020-11|12|WOJ. MA£OPOLSKIE|K|48|1
2020-11|12|WOJ. MA£OPOLSKIE|K|58|1
2020-11|12|WOJ. MA£OPOLSKIE|K|40|7
2020-11|12|WOJ. MA£OPOLSKIE|K|51|5
2020-11|12|WOJ. MA£OPOLSKIE|K|23|34
2020-11|12|WOJ. MA£OPOLSKIE|K|33|13
2020-11|12|WOJ. MA£OPOLSKIE|K|21|54
2020-11|12|WOJ. MA£OPOLSKIE|K|17|1
2020-11|12|WOJ. MA£OPOLSKIE|K|44|5
2020-11|12|WOJ. MA£OPOLSKIE|K|29|21
2020-11|12|WOJ. MA£OPOLSKIE|K|30|16
2020-11|12|WOJ. MA£OPOLSKIE|K|45|2
2020-11|12|WOJ. MA£OPOLSKIE|K|61|1
2020-11|12|WOJ. MA£OPOLSKIE|K|18|828
2020-11|12|WOJ. MA£OPOLSKIE|K|39|6
2020-11|12|WOJ. MA£OPOLSKIE|K|34|8
2020-11|12|WOJ. MA£OPOLSKIE|K|53|1
2020-11|12|WOJ. MA£OPOLSKIE|K|14|6
2020-11|12|WOJ. MA£OPOLSKIE|K|50|5
2020-11|12|WOJ. MA£OPOLSKIE|K|31|11
2020-11|12|WOJ. MA£OPOLSKIE|K|54|1
2020-11|12|WOJ. MA£OPOLSKIE|K|15|2
2020-11|12|WOJ. MA£OPOLSKIE|K|57|2
2020-11|12|WOJ. MA£OPOLSKIE|K|25|30
2020-11|12|WOJ. MA£OPOLSKIE|K|24|24
2020-11|12|WOJ. MA£OPOLSKIE|K|46|3
2020-11|12|WOJ. MA£OPOLSKIE|K|22|28
2020-11|12|WOJ. MA£OPOLSKIE|K|36|12
2020-11|12|WOJ. MA£OPOLSKIE|K|32|11
2020-11|12|WOJ. MA£OPOLSKIE|K|16|2
2020-11|12|WOJ. MA£OPOLSKIE|K|55|3
2020-11|12|WOJ. MA£OPOLSKIE|K|56|1
2020-11|12|WOJ. MA£OPOLSKIE|K|59|2
2020-11|12|WOJ. MA£OPOLSKIE|K|63|2
2020-11|12|WOJ. MA£OPOLSKIE|K|47|2
2020-11|12|WOJ. MA£OPOLSKIE|K|37|8
2020-11|12|WOJ. MA£OPOLSKIE|K|62|1
2020-11|12|WOJ. MA£OPOLSKIE|K|19|233
2020-11|12|WOJ. MA£OPOLSKIE|K|20|80
2020-11|12|WOJ. MA£OPOLSKIE|K|38|6
2020-11|12|WOJ. MA£OPOLSKIE|K|49|4
2020-11|12|WOJ. MA£OPOLSKIE|K|60|2
2020-11|12|WOJ. MA£OPOLSKIE|K|43|1
2020-11|12|WOJ. MA£OPOLSKIE|M|50|1
2020-11|12|WOJ. MA£OPOLSKIE|M|43|1
2020-11|12|WOJ. MA£OPOLSKIE|M|16|31
2020-11|12|WOJ. MA£OPOLSKIE|M|20|45
2020-11|12|WOJ. MA£OPOLSKIE|M|27|26
2020-11|12|WOJ. MA£OPOLSKIE|M|34|8
2020-11|12|WOJ. MA£OPOLSKIE|M|44|6
2020-11|12|WOJ. MA£OPOLSKIE|M|30|10
2020-11|12|WOJ. MA£OPOLSKIE|M|39|2
2020-11|12|WOJ. MA£OPOLSKIE|M|70|1
2020-11|12|WOJ. MA£OPOLSKIE|M|48|1
2020-11|12|WOJ. MA£OPOLSKIE|M|49|1
2020-11|12|WOJ. MA£OPOLSKIE|M|21|39
2020-11|12|WOJ. MA£OPOLSKIE|M|37|4
